Date,Currency,Duration,con_Bid,con_Ask
29/05/2015,RON,180,0.88,1.52
28/05/2015,RON,180,0.88,1.52
27/05/2015,RON,180,0.9,1.54
26/05/2015,RON,180,0.92,1.56
25/05/2015,RON,180,0.93,1.57
22/05/2015,RON,180,0.93,1.57
21/05/2015,RON,180,0.94,1.58
20/05/2015,RON,180,0.94,1.58
19/05/2015,RON,180,0.94,1.58
18/05/2015,RON,180,0.94,1.58
15/05/2015,RON,180,0.94,1.58
14/05/2015,RON,180,0.94,1.58
13/05/2015,RON,180,0.95,1.59
12/5/2015,RON,180,0.96,1.6
11/5/2015,RON,180,0.97,1.61
8/5/2015,RON,180,0.98,1.62
7/5/2015,RON,180,0.99,1.63
6/5/2015,RON,180,1,1.64
5/5/2015,RON,180,1.01,1.65
4/5/2015,RON,180,1.01,1.65
30/04/2015,RON,180,1.01,1.65
29/04/2015,RON,180,1.01,1.65
28/04/2015,RON,180,1.01,1.65
27/04/2015,RON,180,1,1.64
24/04/2015,RON,180,1,1.64
23/04/2015,RON,180,1.01,1.65
22/04/2015,RON,180,1,1.64
21/04/2015,RON,180,0.93,1.57
20/04/2015,RON,180,0.92,1.56
17/04/2015,RON,180,0.92,1.56
16/04/2015,RON,180,0.92,1.56
15/04/2015,RON,180,0.92,1.56
14/04/2015,RON,180,0.93,1.58
10/4/2015,RON,180,0.93,1.6
9/4/2015,RON,180,0.96,1.63
8/4/2015,RON,180,0.96,1.63
7/4/2015,RON,180,1.01,1.68
6/4/2015,RON,180,1.01,1.68
3/4/2015,RON,180,1.01,1.68
2/4/2015,RON,180,1.01,1.68
1/4/2015,RON,180,1.01,1.68
31/03/2015,RON,180,1.01,1.68
30/03/2015,RON,180,1,1.67
27/03/2015,RON,180,1,1.68
26/03/2015,RON,180,0.95,1.6
25/03/2015,RON,180,0.92,1.54
24/03/2015,RON,180,0.92,1.54
23/03/2015,RON,180,0.92,1.54
20/03/2015,RON,180,0.92,1.54
19/03/2015,RON,180,0.92,1.54
18/03/2015,RON,180,0.94,1.56
17/03/2015,RON,180,0.92,1.55
16/03/2015,RON,180,0.92,1.57
13/03/2015,RON,180,0.9,1.55
12/3/2015,RON,180,0.95,1.6
11/3/2015,RON,180,0.95,1.6
10/3/2015,RON,180,0.96,1.61
9/3/2015,RON,180,0.97,1.62
6/3/2015,RON,180,0.91,1.59
5/3/2015,RON,180,0.94,1.62
4/3/2015,RON,180,0.95,1.65
3/3/2015,RON,180,0.95,1.65
2/3/2015,RON,180,0.94,1.64
27/02/2015,RON,180,0.95,1.65
26/02/2015,RON,180,0.95,1.65
25/02/2015,RON,180,0.95,1.65
24/02/2015,RON,180,0.95,1.65
23/02/2015,RON,180,0.95,1.65
20/02/2015,RON,180,0.95,1.65
19/02/2015,RON,180,0.97,1.67
18/02/2015,RON,180,0.99,1.69
17/02/2015,RON,180,0.96,1.66
16/02/2015,RON,180,0.97,1.67
13/02/2015,RON,180,0.94,1.64
12/2/2015,RON,180,0.96,1.66
11/2/2015,RON,180,0.98,1.68
10/2/2015,RON,180,0.97,1.67
9/2/2015,RON,180,0.95,1.65
6/2/2015,RON,180,0.95,1.65
5/2/2015,RON,180,0.95,1.65
4/2/2015,RON,180,0.99,1.74
3/2/2015,RON,180,0.99,1.74
2/2/2015,RON,180,1,1.75
30/01/2015,RON,180,1.04,1.79
29/01/2015,RON,180,1.07,1.82
28/01/2015,RON,180,1.07,1.82
27/01/2015,RON,180,1.09,1.84
26/01/2015,RON,180,1.1,1.85
23/01/2015,RON,180,1.11,1.86
22/01/2015,RON,180,1.11,1.86
21/01/2015,RON,180,1.12,1.87
20/01/2015,RON,180,1.13,1.88
19/01/2015,RON,180,1.13,1.88
16/01/2015,RON,180,1.13,1.88
15/01/2015,RON,180,1.12,1.87
14/01/2015,RON,180,1.12,1.87
13/01/2015,RON,180,1.12,1.87
12/1/2015,RON,180,1.12,1.87
9/1/2015,RON,180,1.12,1.87
8/1/2015,RON,180,1.17,1.92
7/1/2015,RON,180,1.22,1.97
6/1/2015,RON,180,1.27,2.02
5/1/2015,RON,180,1.28,2.03
31/12/2014,RON,180,1.29,2.04
30/12/2014,RON,180,1.29,2.04
29/12/2014,RON,180,1.29,2.04
24/12/2014,RON,180,1.29,2.04
23/12/2014,RON,180,1.3,2.05
22/12/2014,RON,180,1.31,2.06
19/12/2014,RON,180,1.31,2.06
18/12/2014,RON,180,1.31,2.06
17/12/2014,RON,180,1.32,2.07
16/12/2014,RON,180,1.31,2.06
15/12/2014,RON,180,1.25,2
12/12/2014,RON,180,1.24,1.99
20/02/2017,RON,270,0.66,1.18
17/02/2017,RON,270,0.66,1.18
16/02/2017,RON,270,0.65,1.17
15/02/2017,RON,270,0.65,1.17
14/02/2017,RON,270,0.64,1.16
13/02/2017,RON,270,0.64,1.16
10/2/2017,RON,270,0.64,1.16
9/2/2017,RON,270,0.64,1.16
8/2/2017,RON,270,0.64,1.16
7/2/2017,RON,270,0.65,1.17
6/2/2017,RON,270,0.67,1.19
3/2/2017,RON,270,0.68,1.2
2/2/2017,RON,270,0.69,1.21
1/2/2017,RON,270,0.66,1.18
31/01/2017,RON,270,0.63,1.15
30/01/2017,RON,270,0.63,1.15
27/01/2017,RON,270,0.63,1.15
26/01/2017,RON,270,0.63,1.15
25/01/2017,RON,270,0.63,1.15
23/01/2017,RON,270,0.63,1.15
20/01/2017,RON,270,0.63,1.15
19/01/2017,RON,270,0.63,1.15
18/01/2017,RON,270,0.63,1.15
17/01/2017,RON,270,0.64,1.16
16/01/2017,RON,270,0.64,1.16
13/01/2017,RON,270,0.64,1.16
12/1/2017,RON,270,0.62,1.14
11/1/2017,RON,270,0.62,1.14
10/1/2017,RON,270,0.62,1.14
9/1/2017,RON,270,0.62,1.14
6/1/2017,RON,270,0.62,1.14
5/1/2017,RON,270,0.62,1.14
4/1/2017,RON,270,0.63,1.15
3/1/2017,RON,270,0.63,1.15
30/12/2016,RON,270,0.63,1.15
29/12/2016,RON,270,0.63,1.15
28/12/2016,RON,270,0.63,1.15
27/12/2016,RON,270,0.64,1.16
23/12/2016,RON,270,0.64,1.15
22/12/2016,RON,270,0.63,1.14
21/12/2016,RON,270,0.62,1.13
20/12/2016,RON,270,0.62,1.13
19/12/2016,RON,270,0.61,1.12
16/12/2016,RON,270,0.6,1.11
15/12/2016,RON,270,0.56,1.07
14/12/2016,RON,270,0.56,1.07
13/12/2016,RON,270,0.56,1.07
12/12/2016,RON,270,0.56,1.07
9/12/2016,RON,270,0.56,1.07
8/12/2016,RON,270,0.56,1.07
7/12/2016,RON,270,0.56,1.07
6/12/2016,RON,270,0.56,1.07
5/12/2016,RON,270,0.55,1.06
2/12/2016,RON,270,0.55,1.06
29/11/2016,RON,270,0.55,1.06
28/11/2016,RON,270,0.55,1.06
25/11/2016,RON,270,0.55,1.06
24/11/2016,RON,270,0.55,1.06
23/11/2016,RON,270,0.55,1.06
22/11/2016,RON,270,0.55,1.06
21/11/2016,RON,270,0.55,1.06
18/11/2016,RON,270,0.55,1.06
17/11/2016,RON,270,0.55,1.06
16/11/2016,RON,270,0.55,1.06
15/11/2016,RON,270,0.53,1.04
14/11/2016,RON,270,0.53,1.04
11/11/2016,RON,270,0.52,1.03
10/11/2016,RON,270,0.51,1.02
9/11/2016,RON,270,0.51,1.02
8/11/2016,RON,270,0.51,1.02
7/11/2016,RON,270,0.51,1.02
4/11/2016,RON,270,0.51,1.02
3/11/2016,RON,270,0.51,1.02
2/11/2016,RON,270,0.51,1.02
1/11/2016,RON,270,0.51,1.02
31/10/2016,RON,270,0.51,1.02
28/10/2016,RON,270,0.51,1.02
27/10/2016,RON,270,0.51,1.02
26/10/2016,RON,270,0.51,1.02
25/10/2016,RON,270,0.51,1.02
24/10/2016,RON,270,0.51,1.02
21/10/2016,RON,270,0.51,1.02
20/10/2016,RON,270,0.51,1.02
19/10/2016,RON,270,0.51,1.02
18/10/2016,RON,270,0.51,1.02
17/10/2016,RON,270,0.51,1.02
14/10/2016,RON,270,0.51,1.02
13/10/2016,RON,270,0.51,1.02
12/10/2016,RON,270,0.51,1.02
11/10/2016,RON,270,0.51,1.02
10/10/2016,RON,270,0.5,1.01
7/10/2016,RON,270,0.5,1.01
6/10/2016,RON,270,0.5,1.01
5/10/2016,RON,270,0.5,1.01
4/10/2016,RON,270,0.5,1.01
3/10/2016,RON,270,0.5,1.01
30/09/2016,RON,270,0.52,1.03
29/09/2016,RON,270,0.52,1.03
28/09/2016,RON,270,0.52,1.03
27/09/2016,RON,270,0.52,1.03
26/09/2016,RON,270,0.53,1.04
23/09/2016,RON,270,0.53,1.04
22/09/2016,RON,270,0.53,1.04
21/09/2016,RON,270,0.53,1.04
20/09/2016,RON,270,0.54,1.05
19/09/2016,RON,270,0.54,1.05
16/09/2016,RON,270,0.54,1.05
15/09/2016,RON,270,0.54,1.05
14/09/2016,RON,270,0.54,1.05
13/09/2016,RON,270,0.54,1.05
12/9/2016,RON,270,0.54,1.05
9/9/2016,RON,270,0.54,1.05
8/9/2016,RON,270,0.54,1.06
7/9/2016,RON,270,0.53,1.06
6/9/2016,RON,270,0.53,1.06
5/9/2016,RON,270,0.53,1.06
2/9/2016,RON,270,0.53,1.07
1/9/2016,RON,270,0.53,1.08
31/08/2016,RON,270,0.53,1.08
30/08/2016,RON,270,0.53,1.08
29/08/2016,RON,270,0.53,1.08
26/08/2016,RON,270,0.53,1.08
25/08/2016,RON,270,0.54,1.09
24/08/2016,RON,270,0.54,1.09
23/08/2016,RON,270,0.54,1.09
22/08/2016,RON,270,0.54,1.09
19/08/2016,RON,270,0.54,1.09
18/08/2016,RON,270,0.55,1.1
17/08/2016,RON,270,0.56,1.11
16/08/2016,RON,270,0.56,1.11
12/8/2016,RON,270,0.57,1.12
11/8/2016,RON,270,0.57,1.12
10/8/2016,RON,270,0.58,1.13
9/8/2016,RON,270,0.58,1.13
8/8/2016,RON,270,0.58,1.14
5/8/2016,RON,270,0.58,1.14
4/8/2016,RON,270,0.58,1.14
3/8/2016,RON,270,0.58,1.14
2/8/2016,RON,270,0.58,1.14
1/8/2016,RON,270,0.58,1.14
29/07/2016,RON,270,0.58,1.14
28/07/2016,RON,270,0.58,1.14
27/07/2016,RON,270,0.58,1.14
26/07/2016,RON,270,0.58,1.14
25/07/2016,RON,270,0.58,1.14
22/07/2016,RON,270,0.58,1.14
21/07/2016,RON,270,0.58,1.14
20/07/2016,RON,270,0.59,1.15
19/07/2016,RON,270,0.59,1.15
18/07/2016,RON,270,0.58,1.13
15/07/2016,RON,270,0.57,1.12
14/07/2016,RON,270,0.56,1.11
13/07/2016,RON,270,0.55,1.1
12/7/2016,RON,270,0.55,1.1
11/7/2016,RON,270,0.55,1.1
8/7/2016,RON,270,0.55,1.1
7/7/2016,RON,270,0.58,1.13
6/7/2016,RON,270,0.58,1.13
5/7/2016,RON,270,0.58,1.13
4/7/2016,RON,270,0.58,1.14
1/7/2016,RON,270,0.59,1.15
30/06/2016,RON,270,0.59,1.15
29/06/2016,RON,270,0.59,1.15
28/06/2016,RON,270,0.6,1.16
27/06/2016,RON,270,0.6,1.16
24/06/2016,RON,270,0.6,1.16
23/06/2016,RON,270,0.55,1.11
22/06/2016,RON,270,0.55,1.11
21/06/2016,RON,270,0.56,1.12
17/06/2016,RON,270,0.56,1.12
16/06/2016,RON,270,0.55,1.11
15/06/2016,RON,270,0.55,1.11
14/06/2016,RON,270,0.55,1.11
13/06/2016,RON,270,0.55,1.11
10/6/2016,RON,270,0.55,1.11
9/6/2016,RON,270,0.55,1.11
8/6/2016,RON,270,0.55,1.11
7/6/2016,RON,270,0.55,1.11
6/6/2016,RON,270,0.55,1.11
3/6/2016,RON,270,0.55,1.11
2/6/2016,RON,270,0.55,1.11
1/6/2016,RON,270,0.55,1.11
31/05/2016,RON,270,0.55,1.11
30/05/2016,RON,270,0.55,1.11
27/05/2016,RON,270,0.55,1.12
26/05/2016,RON,270,0.55,1.12
25/05/2016,RON,270,0.55,1.13
24/05/2016,RON,270,0.55,1.13
23/05/2016,RON,270,0.55,1.13
20/05/2016,RON,270,0.55,1.13
19/05/2016,RON,270,0.55,1.13
18/05/2016,RON,270,0.55,1.13
17/05/2016,RON,270,0.55,1.14
16/05/2016,RON,270,0.55,1.15
13/05/2016,RON,270,0.55,1.15
12/5/2016,RON,270,0.55,1.15
11/5/2016,RON,270,0.55,1.15
10/5/2016,RON,270,0.55,1.15
9/5/2016,RON,270,0.55,1.15
6/5/2016,RON,270,0.55,1.15
5/5/2016,RON,270,0.55,1.15
4/5/2016,RON,270,0.55,1.15
3/5/2016,RON,270,0.54,1.14
29/04/2016,RON,270,0.54,1.14
28/04/2016,RON,270,0.54,1.14
27/04/2016,RON,270,0.54,1.14
26/04/2016,RON,270,0.54,1.14
25/04/2016,RON,270,0.54,1.14
22/04/2016,RON,270,0.54,1.14
21/04/2016,RON,270,0.54,1.14
20/04/2016,RON,270,0.54,1.14
19/04/2016,RON,270,0.54,1.14
18/04/2016,RON,270,0.54,1.14
15/04/2016,RON,270,0.55,1.15
14/04/2016,RON,270,0.54,1.14
13/04/2016,RON,270,0.54,1.14
12/4/2016,RON,270,0.54,1.14
11/4/2016,RON,270,0.54,1.14
8/4/2016,RON,270,0.54,1.14
7/4/2016,RON,270,0.54,1.14
6/4/2016,RON,270,0.54,1.14
5/4/2016,RON,270,0.54,1.14
4/4/2016,RON,270,0.54,1.14
1/4/2016,RON,270,0.55,1.15
31/03/2016,RON,270,0.54,1.14
30/03/2016,RON,270,0.54,1.14
29/03/2016,RON,270,0.54,1.14
28/03/2016,RON,270,0.54,1.14
25/03/2016,RON,270,0.54,1.14
24/03/2016,RON,270,0.54,1.14
23/03/2016,RON,270,0.54,1.14
22/03/2016,RON,270,0.55,1.15
21/03/2016,RON,270,0.55,1.15
18/03/2016,RON,270,0.55,1.15
17/03/2016,RON,270,0.54,1.14
16/03/2016,RON,270,0.54,1.14
15/03/2016,RON,270,0.53,1.13
14/03/2016,RON,270,0.52,1.12
11/3/2016,RON,270,0.52,1.12
10/3/2016,RON,270,0.52,1.12
9/3/2016,RON,270,0.52,1.12
8/3/2016,RON,270,0.52,1.12
7/3/2016,RON,270,0.52,1.12
4/3/2016,RON,270,0.52,1.12
3/3/2016,RON,270,0.52,1.12
2/3/2016,RON,270,0.51,1.11
1/3/2016,RON,270,0.51,1.11
29/02/2016,RON,270,0.51,1.11
26/02/2016,RON,270,0.51,1.11
25/02/2016,RON,270,0.5,1.1
24/02/2016,RON,270,0.5,1.1
23/02/2016,RON,270,0.5,1.1
22/02/2016,RON,270,0.5,1.1
19/02/2016,RON,270,0.5,1.1
18/02/2016,RON,270,0.5,1.1
17/02/2016,RON,270,0.5,1.1
16/02/2016,RON,270,0.5,1.1
15/02/2016,RON,270,0.5,1.1
12/2/2016,RON,270,0.5,1.1
11/2/2016,RON,270,0.5,1.1
10/2/2016,RON,270,0.5,1.1
9/2/2016,RON,270,0.5,1.1
8/2/2016,RON,270,0.49,1.09
5/2/2016,RON,270,0.5,1.1
4/2/2016,RON,270,0.55,1.15
3/2/2016,RON,270,0.6,1.2
2/2/2016,RON,270,0.62,1.22
1/2/2016,RON,270,0.65,1.25
29/01/2016,RON,270,0.65,1.25
28/01/2016,RON,270,0.67,1.32
27/01/2016,RON,270,0.67,1.32
26/01/2016,RON,270,0.67,1.27
25/01/2016,RON,270,0.75,1.35
22/01/2016,RON,270,0.75,1.35
21/01/2016,RON,270,0.75,1.35
20/01/2016,RON,270,0.75,1.35
19/01/2016,RON,270,0.75,1.35
18/01/2016,RON,270,0.8,1.4
15/01/2016,RON,270,0.81,1.41
14/01/2016,RON,270,0.81,1.41
13/01/2016,RON,270,0.81,1.41
12/1/2016,RON,270,0.82,1.42
11/1/2016,RON,270,0.84,1.45
8/1/2016,RON,270,0.85,1.47
7/1/2016,RON,270,0.84,1.46
6/1/2016,RON,270,0.84,1.47
5/1/2016,RON,270,0.84,1.47
4/1/2016,RON,270,0.85,1.48
31/12/2015,RON,270,0.85,1.48
30/12/2015,RON,270,0.85,1.48
29/12/2015,RON,270,0.85,1.48
28/12/2015,RON,270,0.85,1.48
24/12/2015,RON,270,0.85,1.48
23/12/2015,RON,270,0.85,1.48
22/12/2015,RON,270,0.85,1.48
21/12/2015,RON,270,0.85,1.48
18/12/2015,RON,270,0.85,1.48
17/12/2015,RON,270,0.85,1.48
16/12/2015,RON,270,0.85,1.48
15/12/2015,RON,270,0.85,1.48
14/12/2015,RON,270,0.85,1.48
11/12/2015,RON,270,0.85,1.48
10/12/2015,RON,270,0.85,1.48
9/12/2015,RON,270,0.85,1.48
8/12/2015,RON,270,0.85,1.48
7/12/2015,RON,270,0.85,1.48
4/12/2015,RON,270,0.85,1.48
3/12/2015,RON,270,0.85,1.48
2/12/2015,RON,270,0.85,1.48
27/11/2015,RON,270,0.85,1.48
26/11/2015,RON,270,0.85,1.48
25/11/2015,RON,270,0.85,1.48
24/11/2015,RON,270,0.85,1.48
23/11/2015,RON,270,0.85,1.48
20/11/2015,RON,270,0.85,1.48
19/11/2015,RON,270,0.85,1.48
18/11/2015,RON,270,0.85,1.48
17/11/2015,RON,270,0.85,1.48
16/11/2015,RON,270,0.85,1.48
13/11/2015,RON,270,0.85,1.48
12/11/2015,RON,270,0.85,1.49
11/11/2015,RON,270,0.87,1.51
10/11/2015,RON,270,0.88,1.52
9/11/2015,RON,270,0.88,1.52
6/11/2015,RON,270,0.88,1.52
5/11/2015,RON,270,0.89,1.53
4/11/2015,RON,270,0.89,1.53
3/11/2015,RON,270,0.89,1.53
2/11/2015,RON,270,0.9,1.54
30/10/2015,RON,270,0.91,1.55
29/10/2015,RON,270,0.91,1.55
28/10/2015,RON,270,0.92,1.56
27/10/2015,RON,270,0.94,1.59
26/10/2015,RON,270,0.95,1.6
23/10/2015,RON,270,0.99,1.64
22/10/2015,RON,270,0.99,1.64
21/10/2015,RON,270,0.99,1.64
20/10/2015,RON,270,0.99,1.64
19/10/2015,RON,270,0.99,1.64
16/10/2015,RON,270,0.99,1.63
15/10/2015,RON,270,0.99,1.63
14/10/2015,RON,270,1,1.65
13/10/2015,RON,270,1,1.65
12/10/2015,RON,270,1,1.65
9/10/2015,RON,270,1.01,1.66
8/10/2015,RON,270,1.02,1.67
7/10/2015,RON,270,1.03,1.68
6/10/2015,RON,270,1.05,1.7
5/10/2015,RON,270,1.06,1.71
2/10/2015,RON,270,1.06,1.71
1/10/2015,RON,270,1.06,1.71
30/09/2015,RON,270,1.06,1.71
29/09/2015,RON,270,1.06,1.71
28/09/2015,RON,270,1.05,1.7
25/09/2015,RON,270,1.05,1.7
24/09/2015,RON,270,1.05,1.7
23/09/2015,RON,270,1.05,1.7
22/09/2015,RON,270,1.05,1.7
21/09/2015,RON,270,1.05,1.7
18/09/2015,RON,270,1.05,1.7
17/09/2015,RON,270,1.04,1.69
16/09/2015,RON,270,1.04,1.69
15/09/2015,RON,270,1.04,1.69
14/09/2015,RON,270,1.04,1.69
11/9/2015,RON,270,1.04,1.69
10/9/2015,RON,270,1.03,1.68
9/9/2015,RON,270,1.03,1.68
8/9/2015,RON,270,1.03,1.68
7/9/2015,RON,270,1.03,1.68
4/9/2015,RON,270,1.03,1.68
3/9/2015,RON,270,1.04,1.69
2/9/2015,RON,270,1.06,1.71
1/9/2015,RON,270,1.06,1.71
31/08/2015,RON,270,1.04,1.69
28/08/2015,RON,270,1.02,1.67
27/08/2015,RON,270,1,1.65
26/08/2015,RON,270,0.98,1.63
25/08/2015,RON,270,0.98,1.63
24/08/2015,RON,270,0.97,1.62
21/08/2015,RON,270,0.95,1.6
20/08/2015,RON,270,0.95,1.6
19/08/2015,RON,270,0.95,1.6
18/08/2015,RON,270,0.94,1.59
17/08/2015,RON,270,0.94,1.59
14/08/2015,RON,270,0.95,1.6
13/08/2015,RON,270,0.85,1.5
12/8/2015,RON,270,0.95,1.6
11/8/2015,RON,270,0.95,1.6
10/8/2015,RON,270,0.95,1.6
7/8/2015,RON,270,0.95,1.6
6/8/2015,RON,270,0.96,1.61
5/8/2015,RON,270,0.95,1.6
4/8/2015,RON,270,0.95,1.6
3/8/2015,RON,270,0.96,1.61
31/07/2015,RON,270,0.95,1.6
30/07/2015,RON,270,0.95,1.6
29/07/2015,RON,270,0.94,1.59
28/07/2015,RON,270,0.94,1.59
27/07/2015,RON,270,0.94,1.59
24/07/2015,RON,270,0.94,1.59
23/07/2015,RON,270,0.94,1.59
22/07/2015,RON,270,0.95,1.6
21/07/2015,RON,270,0.95,1.6
20/07/2015,RON,270,0.95,1.6
17/07/2015,RON,270,0.95,1.6
16/07/2015,RON,270,0.95,1.6
15/07/2015,RON,270,0.95,1.6
14/07/2015,RON,270,0.95,1.6
13/07/2015,RON,270,0.95,1.6
10/7/2015,RON,270,0.95,1.6
9/7/2015,RON,270,0.95,1.6
8/7/2015,RON,270,0.95,1.6
7/7/2015,RON,270,0.95,1.6
6/7/2015,RON,270,0.95,1.6
3/7/2015,RON,270,0.95,1.6
2/7/2015,RON,270,0.95,1.6
1/7/2015,RON,270,0.95,1.6
30/06/2015,RON,270,0.96,1.61
29/06/2015,RON,270,0.95,1.6
26/06/2015,RON,270,0.91,1.56
25/06/2015,RON,270,0.91,1.56
24/06/2015,RON,270,0.92,1.57
23/06/2015,RON,270,0.94,1.59
22/06/2015,RON,270,0.93,1.58
19/06/2015,RON,270,0.92,1.57
18/06/2015,RON,270,0.91,1.56
17/06/2015,RON,270,0.9,1.55
16/06/2015,RON,270,0.9,1.55
15/06/2015,RON,270,0.89,1.54
12/6/2015,RON,270,0.9,1.55
11/6/2015,RON,270,0.9,1.55
10/6/2015,RON,270,0.91,1.56
9/6/2015,RON,270,0.91,1.56
8/6/2015,RON,270,0.92,1.57
5/6/2015,RON,270,0.91,1.56
4/6/2015,RON,270,0.91,1.56
3/6/2015,RON,270,0.91,1.56
2/6/2015,RON,270,0.9,1.55
29/05/2015,RON,270,0.9,1.55
28/05/2015,RON,270,0.9,1.55
27/05/2015,RON,270,0.92,1.57
26/05/2015,RON,270,0.93,1.58
25/05/2015,RON,270,0.94,1.59
22/05/2015,RON,270,0.94,1.59
21/05/2015,RON,270,0.95,1.6
20/05/2015,RON,270,0.95,1.6
19/05/2015,RON,270,0.95,1.6
18/05/2015,RON,270,0.95,1.6
15/05/2015,RON,270,0.95,1.6
14/05/2015,RON,270,0.95,1.6
13/05/2015,RON,270,0.96,1.61
12/5/2015,RON,270,0.97,1.62
11/5/2015,RON,270,0.98,1.63
8/5/2015,RON,270,0.98,1.63
7/5/2015,RON,270,0.99,1.64
6/5/2015,RON,270,1,1.65
5/5/2015,RON,270,1.01,1.66
4/5/2015,RON,270,1.01,1.66
30/04/2015,RON,270,1.01,1.66
29/04/2015,RON,270,1.01,1.66
28/04/2015,RON,270,1.01,1.66
27/04/2015,RON,270,1,1.65
24/04/2015,RON,270,1,1.65
23/04/2015,RON,270,1,1.65
22/04/2015,RON,270,1,1.65
21/04/2015,RON,270,0.96,1.61
20/04/2015,RON,270,0.95,1.6
17/04/2015,RON,270,0.96,1.61
16/04/2015,RON,270,0.96,1.61
15/04/2015,RON,270,0.96,1.61
14/04/2015,RON,270,0.97,1.63
10/4/2015,RON,270,0.97,1.65
9/4/2015,RON,270,0.98,1.66
8/4/2015,RON,270,1,1.68
7/4/2015,RON,270,1.01,1.69
6/4/2015,RON,270,1.01,1.69
3/4/2015,RON,270,1.01,1.69
2/4/2015,RON,270,1.01,1.69
1/4/2015,RON,270,1.01,1.69
31/03/2015,RON,270,1.01,1.69
30/03/2015,RON,270,1,1.68
27/03/2015,RON,270,1.05,1.73
26/03/2015,RON,270,1,1.65
25/03/2015,RON,270,0.98,1.6
24/03/2015,RON,270,0.98,1.6
23/03/2015,RON,270,0.98,1.6
20/03/2015,RON,270,0.98,1.6
19/03/2015,RON,270,0.98,1.6
18/03/2015,RON,270,0.99,1.61
17/03/2015,RON,270,0.98,1.61
16/03/2015,RON,270,0.98,1.63
13/03/2015,RON,270,0.99,1.64
12/3/2015,RON,270,1,1.65
11/3/2015,RON,270,0.99,1.64
10/3/2015,RON,270,1,1.65
9/3/2015,RON,270,1,1.65
6/3/2015,RON,270,0.96,1.64
5/3/2015,RON,270,0.97,1.65
4/3/2015,RON,270,0.98,1.68
3/3/2015,RON,270,0.98,1.68
2/3/2015,RON,270,0.98,1.68
27/02/2015,RON,270,0.99,1.69
26/02/2015,RON,270,0.99,1.69
25/02/2015,RON,270,0.99,1.69
24/02/2015,RON,270,0.99,1.69
23/02/2015,RON,270,0.99,1.69
20/02/2015,RON,270,0.96,1.66
19/02/2015,RON,270,0.99,1.69
18/02/2015,RON,270,1.03,1.73
17/02/2015,RON,270,1,1.7
16/02/2015,RON,270,1.05,1.75
13/02/2015,RON,270,0.99,1.69
12/2/2015,RON,270,1.02,1.72
11/2/2015,RON,270,1.05,1.75
10/2/2015,RON,270,1.01,1.71
9/2/2015,RON,270,0.99,1.69
6/2/2015,RON,270,0.99,1.69
5/2/2015,RON,270,0.99,1.69
4/2/2015,RON,270,1.02,1.77
3/2/2015,RON,270,1.02,1.77
2/2/2015,RON,270,1.05,1.8
30/01/2015,RON,270,1.07,1.82
29/01/2015,RON,270,1.1,1.85
28/01/2015,RON,270,1.1,1.85
27/01/2015,RON,270,1.1,1.85
26/01/2015,RON,270,1.11,1.86
23/01/2015,RON,270,1.14,1.89
22/01/2015,RON,270,1.14,1.89
21/01/2015,RON,270,1.14,1.89
20/01/2015,RON,270,1.15,1.9
19/01/2015,RON,270,1.15,1.9
16/01/2015,RON,270,1.16,1.91
15/01/2015,RON,270,1.15,1.9
14/01/2015,RON,270,1.15,1.9
13/01/2015,RON,270,1.15,1.9
12/1/2015,RON,270,1.15,1.9
9/1/2015,RON,270,1.15,1.9
8/1/2015,RON,270,1.2,1.95
7/1/2015,RON,270,1.25,2
6/1/2015,RON,270,1.27,2.02
5/1/2015,RON,270,1.28,2.03
31/12/2014,RON,270,1.3,2.05
30/12/2014,RON,270,1.3,2.05
29/12/2014,RON,270,1.3,2.05
24/12/2014,RON,270,1.3,2.05
23/12/2014,RON,270,1.31,2.06
22/12/2014,RON,270,1.32,2.07
19/12/2014,RON,270,1.33,2.08
18/12/2014,RON,270,1.33,2.08
17/12/2014,RON,270,1.34,2.09
16/12/2014,RON,270,1.33,2.08
15/12/2014,RON,270,1.28,2.03
12/12/2014,RON,270,1.25,2
20/02/2017,RON,360,0.71,1.23
17/02/2017,RON,360,0.71,1.23
16/02/2017,RON,360,0.7,1.22
15/02/2017,RON,360,0.7,1.22
14/02/2017,RON,360,0.69,1.21
13/02/2017,RON,360,0.69,1.21
10/2/2017,RON,360,0.69,1.21
9/2/2017,RON,360,0.69,1.21
8/2/2017,RON,360,0.69,1.21
7/2/2017,RON,360,0.7,1.22
6/2/2017,RON,360,0.72,1.24
3/2/2017,RON,360,0.74,1.26
2/2/2017,RON,360,0.75,1.27
1/2/2017,RON,360,0.72,1.24
31/01/2017,RON,360,0.69,1.21
30/01/2017,RON,360,0.69,1.21
27/01/2017,RON,360,0.69,1.21
26/01/2017,RON,360,0.69,1.21
25/01/2017,RON,360,0.69,1.21
23/01/2017,RON,360,0.69,1.21
20/01/2017,RON,360,0.69,1.21
19/01/2017,RON,360,0.69,1.21
18/01/2017,RON,360,0.69,1.21
17/01/2017,RON,360,0.7,1.22
16/01/2017,RON,360,0.7,1.22
13/01/2017,RON,360,0.7,1.22
12/1/2017,RON,360,0.67,1.19
11/1/2017,RON,360,0.67,1.19
10/1/2017,RON,360,0.67,1.19
9/1/2017,RON,360,0.67,1.19
6/1/2017,RON,360,0.67,1.19
5/1/2017,RON,360,0.67,1.19
4/1/2017,RON,360,0.68,1.2
