Date,Currency,Duration,Fixing_bid,Fixing_ask
7/9/13,RON,1,4.1,4.6
7/10/13,RON,1,3.94,4.44
7/11/13,RON,1,3.35,3.85
7/12/13,RON,1,3.11,3.61
7/13/13,RON,1,3.11,3.61
7/14/13,RON,1,3.11,3.61
7/15/13,RON,1,3.26,3.76
7/16/13,RON,1,3.99,4.49
7/17/13,RON,1,4.65,5.14
7/18/13,RON,1,4.6,5.1
7/19/13,RON,1,4.87,5.37
7/20/13,RON,1,4.87,5.37
7/21/13,RON,1,4.87,5.37
7/22/13,RON,1,4.78,5.28
7/23/13,RON,1,2.96,3.46
7/24/13,RON,1,3.97,4.47
7/25/13,RON,1,4.01,4.51
7/26/13,RON,1,4.01,4.51
7/27/13,RON,1,4.01,4.51
7/28/13,RON,1,4.01,4.51
7/29/13,RON,1,4.35,4.85
7/30/13,RON,1,4.04,4.54
7/31/13,RON,1,3.66,4.16
8/1/13,RON,1,3.49,3.99
8/2/13,RON,1,3.32,3.82
8/3/13,RON,1,3.32,3.82
8/4/13,RON,1,3.32,3.82
8/5/13,RON,1,3.09,3.59
8/6/13,RON,1,2.5,3
8/7/13,RON,1,2.02,2.52
8/8/13,RON,1,1.93,2.43
8/9/13,RON,1,1.7,2.2
8/10/13,RON,1,1.7,2.2
8/11/13,RON,1,1.7,2.2
8/12/13,RON,1,1.64,2.14
8/13/13,RON,1,1.53,2.03
8/14/13,RON,1,1.46,1.96
8/15/13,RON,1,1.46,1.96
8/16/13,RON,1,1.39,1.89
8/17/13,RON,1,1.39,1.89
8/18/13,RON,1,1.39,1.89
8/19/13,RON,1,1.22,1.72
8/20/13,RON,1,1.18,1.68
8/21/13,RON,1,1.17,1.67
8/22/13,RON,1,1.15,1.65
8/23/13,RON,1,1.67,2.17
8/24/13,RON,1,1.67,2.17
8/25/13,RON,1,1.67,2.17
8/26/13,RON,1,3.19,3.69
8/27/13,RON,1,3.15,3.65
8/28/13,RON,1,3.19,3.69
8/29/13,RON,1,3.23,3.73
8/30/13,RON,1,3.25,3.75
8/31/13,RON,1,3.25,3.75
9/1/13,RON,1,3.25,3.75
9/2/13,RON,1,3.24,3.74
9/3/13,RON,1,3.19,3.69
9/4/13,RON,1,2.95,3.45
9/5/13,RON,1,2.81,3.31
9/6/13,RON,1,2.77,3.27
9/7/13,RON,1,2.77,3.27
9/8/13,RON,1,2.77,3.27
9/9/13,RON,1,2.74,3.24
9/10/13,RON,1,2.69,3.19
9/11/13,RON,1,2.67,3.17
9/12/13,RON,1,2.63,3.13
9/13/13,RON,1,2.63,3.13
9/14/13,RON,1,2.63,3.13
9/15/13,RON,1,2.63,3.13
9/16/13,RON,1,1.66,2.16
9/17/13,RON,1,1.45,1.95
9/18/13,RON,1,1.29,1.78
9/19/13,RON,1,1.13,1.63
9/20/13,RON,1,1.06,1.56
9/21/13,RON,1,1.06,1.56
9/22/13,RON,1,1.06,1.56
9/23/13,RON,1,1.05,1.55
9/24/13,RON,1,1.95,2.45
9/25/13,RON,1,1.76,2.26
9/26/13,RON,1,2.56,3.06
9/27/13,RON,1,2.76,3.26
9/28/13,RON,1,2.76,3.26
9/29/13,RON,1,2.76,3.26
9/30/13,RON,1,3.04,3.54
10/1/13,RON,1,3.05,3.55
10/2/13,RON,1,2.5,3
10/3/13,RON,1,2.24,2.74
10/4/13,RON,1,2.35,2.85
10/5/13,RON,1,2.35,2.85
10/6/13,RON,1,2.35,2.85
10/7/13,RON,1,2.74,3.24
10/8/13,RON,1,2.38,2.88
10/9/13,RON,1,2.1,2.6
10/10/13,RON,1,2.11,2.61
10/11/13,RON,1,2.18,2.68
10/12/13,RON,1,2.18,2.68
10/13/13,RON,1,2.18,2.68
10/14/13,RON,1,2.12,2.62
10/15/13,RON,1,2.11,2.61
10/16/13,RON,1,2.05,2.55
10/17/13,RON,1,1.84,2.34
10/18/13,RON,1,1.62,2.12
10/19/13,RON,1,1.62,2.12
10/20/13,RON,1,1.62,2.12
10/21/13,RON,1,1.23,1.73
10/22/13,RON,1,1,1.5
10/23/13,RON,1,0.9,1.4
10/24/13,RON,1,2.1,2.6
10/25/13,RON,1,1.96,2.46
10/26/13,RON,1,1.96,2.46
10/27/13,RON,1,1.96,2.46
10/28/13,RON,1,1.99,2.49
10/29/13,RON,1,1.83,2.33
10/30/13,RON,1,1.35,1.85
10/31/13,RON,1,1.25,1.75
11/1/13,RON,1,1.18,1.68
11/2/13,RON,1,1.18,1.68
11/3/13,RON,1,1.18,1.68
11/4/13,RON,1,1.15,1.65
11/5/13,RON,1,0.85,1.35
11/6/13,RON,1,0.76,1.26
11/7/13,RON,1,0.78,1.28
11/8/13,RON,1,0.77,1.27
11/9/13,RON,1,0.77,1.27
11/10/13,RON,1,0.77,1.27
11/11/13,RON,1,0.78,1.28
11/12/13,RON,1,0.8,1.3
11/13/13,RON,1,0.79,1.29
11/14/13,RON,1,0.74,1.24
11/15/13,RON,1,0.72,1.22
11/16/13,RON,1,0.72,1.22
11/17/13,RON,1,0.72,1.22
11/18/13,RON,1,0.64,1.13
11/19/13,RON,1,0.61,1.11
11/20/13,RON,1,0.59,1.09
11/21/13,RON,1,0.56,1.06
11/22/13,RON,1,0.66,1.16
11/23/13,RON,1,0.66,1.16
11/24/13,RON,1,0.66,1.16
11/25/13,RON,1,1.06,1.56
11/26/13,RON,1,1.13,1.63
11/27/13,RON,1,1.16,1.66
11/28/13,RON,1,1.22,1.72
11/29/13,RON,1,1.28,1.78
11/30/13,RON,1,1.28,1.78
12/1/13,RON,1,1.28,1.78
12/2/13,RON,1,1.49,1.98
12/3/13,RON,1,1.58,2.08
12/4/13,RON,1,1.63,2.13
12/5/13,RON,1,1.64,2.14
12/6/13,RON,1,1.29,1.79
12/7/13,RON,1,1.29,1.79
12/8/13,RON,1,1.29,1.79
12/9/13,RON,1,1.18,1.68
12/10/13,RON,1,1.11,1.61
12/11/13,RON,1,0.96,1.46
12/12/13,RON,1,0.91,1.41
12/13/13,RON,1,0.85,1.35
12/14/13,RON,1,0.85,1.35
12/15/13,RON,1,0.85,1.35
12/16/13,RON,1,0.79,1.29
12/17/13,RON,1,0.76,1.26
12/18/13,RON,1,0.73,1.23
12/19/13,RON,1,0.74,1.24
12/20/13,RON,1,0.78,1.28
12/21/13,RON,1,0.78,1.28
12/22/13,RON,1,0.78,1.28
12/23/13,RON,1,0.87,1.37
12/24/13,RON,1,1.59,2.09
12/25/13,RON,1,1.59,2.09
12/26/13,RON,1,1.59,2.09
12/27/13,RON,1,1.61,2.11
12/28/13,RON,1,1.61,2.11
12/29/13,RON,1,1.61,2.11
12/30/13,RON,1,1.16,1.66
12/31/13,RON,1,1.24,1.74
1/1/14,RON,1,1.24,1.74
1/2/14,RON,1,1.24,1.74
1/3/14,RON,1,0.96,1.46
1/4/14,RON,1,0.96,1.46
1/5/14,RON,1,0.96,1.46
1/6/14,RON,1,0.88,1.38
1/7/14,RON,1,0.73,1.23
1/8/14,RON,1,0.68,1.18
1/9/14,RON,1,0.58,1.08
1/10/14,RON,1,0.57,1.07
1/11/14,RON,1,0.57,1.07
1/12/14,RON,1,0.57,1.07
1/13/14,RON,1,0.58,1.08
1/14/14,RON,1,0.55,1.05
1/15/14,RON,1,0.5,1
1/16/14,RON,1,0.48,0.98
1/17/14,RON,1,0.49,0.99
1/18/14,RON,1,0.49,0.99
1/19/14,RON,1,0.49,0.99
1/20/14,RON,1,0.51,1.01
1/21/14,RON,1,0.48,0.98
1/22/14,RON,1,0.45,0.95
1/23/14,RON,1,0.46,0.96
1/24/14,RON,1,0.78,1.28
1/25/14,RON,1,0.78,1.28
1/26/14,RON,1,0.78,1.28
1/27/14,RON,1,1,1.5
1/28/14,RON,1,1.04,1.54
1/29/14,RON,1,0.92,1.42
1/30/14,RON,1,1.95,2.45
1/31/14,RON,1,3.83,4.33
2/1/14,RON,1,3.83,4.33
2/2/14,RON,1,3.83,4.33
2/3/14,RON,1,3.69,4.19
2/4/14,RON,1,3.5,4
2/5/14,RON,1,3.51,4.01
2/6/14,RON,1,3.43,3.93
2/7/14,RON,1,3.11,3.61
2/8/14,RON,1,3.11,3.61
2/9/14,RON,1,3.11,3.61
2/10/14,RON,1,2.84,3.34
2/11/14,RON,1,2.74,3.24
2/12/14,RON,1,3.52,4.02
2/13/14,RON,1,3.98,4.48
2/14/14,RON,1,3.88,4.42
2/15/14,RON,1,3.88,4.42
2/16/14,RON,1,3.88,4.42
2/17/14,RON,1,4.08,4.58
2/18/14,RON,1,4.17,4.67
2/19/14,RON,1,2.12,2.62
2/20/14,RON,1,0.4,0.9
2/21/14,RON,1,0.37,0.87
2/22/14,RON,1,0.37,0.87
2/23/14,RON,1,0.37,0.87
2/24/14,RON,1,2.71,3.21
2/25/14,RON,1,1.91,2.41
2/26/14,RON,1,2.15,2.65
2/27/14,RON,1,2.25,2.75
2/28/14,RON,1,2.2,2.7
3/1/14,RON,1,2.2,2.7
3/2/14,RON,1,2.2,2.7
3/3/14,RON,1,2.26,2.76
3/4/14,RON,1,2.23,2.73
3/5/14,RON,1,2.01,2.51
3/6/14,RON,1,1.46,1.96
3/7/14,RON,1,0.82,1.32
3/8/14,RON,1,0.82,1.32
3/9/14,RON,1,0.82,1.32
3/10/14,RON,1,0.82,1.32
3/11/14,RON,1,0.73,1.23
3/12/14,RON,1,0.67,1.17
3/13/14,RON,1,0.63,1.13
3/14/14,RON,1,0.51,1.01
3/15/14,RON,1,0.51,1.01
3/16/14,RON,1,0.51,1.01
3/17/14,RON,1,0.48,0.98
3/18/14,RON,1,0.38,0.88
3/19/14,RON,1,0.35,0.85
3/20/14,RON,1,0.31,0.81
3/21/14,RON,1,0.28,0.78
3/22/14,RON,1,0.28,0.78
3/23/14,RON,1,0.28,0.78
3/24/14,RON,1,1.76,2.26
3/25/14,RON,1,1.6,2.1
3/26/14,RON,1,1.64,2.14
3/27/14,RON,1,1.89,2.39
3/28/14,RON,1,1.76,2.26
3/29/14,RON,1,1.76,2.26
3/30/14,RON,1,1.76,2.26
3/31/14,RON,1,1.74,2.24
4/1/14,RON,1,1.94,2.44
4/2/14,RON,1,1.93,2.43
4/3/14,RON,1,1.93,2.43
4/4/14,RON,1,1.84,2.34
4/5/14,RON,1,1.84,2.34
4/6/14,RON,1,1.84,2.34
4/7/14,RON,1,1.86,2.36
4/8/14,RON,1,1.71,2.21
4/9/14,RON,1,1.69,2.18
4/10/14,RON,1,1.74,2.24
4/11/14,RON,1,1.85,2.35
4/12/14,RON,1,1.85,2.35
4/13/14,RON,1,1.85,2.35
4/14/14,RON,1,2.02,2.52
4/15/14,RON,1,1.87,2.37
4/16/14,RON,1,1.41,1.91
4/17/14,RON,1,1.36,1.86
4/18/14,RON,1,1.76,2.26
4/19/14,RON,1,1.76,2.26
4/20/14,RON,1,1.76,2.26
4/21/14,RON,1,1.76,2.26
4/22/14,RON,1,2.5,3
4/23/14,RON,1,3.93,4.43
4/24/14,RON,1,2.81,3.31
4/25/14,RON,1,2.79,3.29
4/26/14,RON,1,2.79,3.29
4/27/14,RON,1,2.79,3.29
4/28/14,RON,1,3.14,3.64
4/29/14,RON,1,3.49,3.99
4/30/14,RON,1,3.38,3.88
5/1/14,RON,1,3.38,3.88
5/2/14,RON,1,2.78,3.28
5/3/14,RON,1,2.78,3.28
5/4/14,RON,1,2.78,3.28
5/5/14,RON,1,2.79,3.29
5/6/14,RON,1,2.77,3.27
5/7/14,RON,1,2.64,3.14
5/8/14,RON,1,2.24,2.74
5/9/14,RON,1,2.12,2.62
5/10/14,RON,1,2.12,2.62
5/11/14,RON,1,2.12,2.62
5/12/14,RON,1,1.91,2.41
5/13/14,RON,1,1.69,2.19
5/14/14,RON,1,1.14,1.64
5/15/14,RON,1,0.56,1.06
5/16/14,RON,1,0.36,0.86
5/17/14,RON,1,0.36,0.86
5/18/14,RON,1,0.36,0.86
5/19/14,RON,1,0.25,0.75
5/20/14,RON,1,0.2,0.7
5/21/14,RON,1,0.19,0.69
5/22/14,RON,1,0.18,0.68
5/23/14,RON,1,0.91,1.41
5/24/14,RON,1,0.91,1.41
5/25/14,RON,1,0.91,1.41
5/26/14,RON,1,2.16,2.66
5/27/14,RON,1,2.13,2.63
5/28/14,RON,1,2.03,2.53
5/29/14,RON,1,1.91,2.41
5/30/14,RON,1,1.89,2.39
5/31/14,RON,1,1.89,2.39
6/1/14,RON,1,1.89,2.39
6/2/14,RON,1,1.87,2.37
6/3/14,RON,1,1.75,2.25
6/4/14,RON,1,1.88,2.38
6/5/14,RON,1,1.77,2.27
6/6/14,RON,1,1.71,2.21
6/7/14,RON,1,1.71,2.21
6/8/14,RON,1,1.71,2.21
6/9/14,RON,1,1.71,2.21
6/10/14,RON,1,1.39,1.89
6/11/14,RON,1,0.96,1.46
6/12/14,RON,1,0.64,1.14
6/13/14,RON,1,0.44,0.94
6/14/14,RON,1,0.44,0.94
6/15/14,RON,1,0.44,0.94
6/16/14,RON,1,0.41,0.91
6/17/14,RON,1,0.37,0.87
6/18/14,RON,1,0.35,0.85
6/19/14,RON,1,0.31,0.81
6/20/14,RON,1,0.33,0.83
6/21/14,RON,1,0.33,0.83
6/22/14,RON,1,0.33,0.83
6/23/14,RON,1,0.22,0.72
6/24/14,RON,1,1.46,1.96
6/25/14,RON,1,2.49,2.99
6/26/14,RON,1,2.28,2.78
6/27/14,RON,1,1.76,2.26
6/28/14,RON,1,1.76,2.26
6/29/14,RON,1,1.76,2.26
6/30/14,RON,1,1.9,2.4
7/1/14,RON,1,1.86,2.36
7/2/14,RON,1,1.78,2.28
7/3/14,RON,1,1.29,1.79
7/4/14,RON,1,0.66,1.16
7/5/14,RON,1,0.66,1.16
7/6/14,RON,1,0.66,1.16
7/7/14,RON,1,0.43,0.93
7/8/14,RON,1,0.34,0.84
7/9/14,RON,1,0.27,0.77
7/10/14,RON,1,0.34,0.84
7/11/14,RON,1,0.7,1.2
7/12/14,RON,1,0.7,1.2
7/13/14,RON,1,0.7,1.2
7/14/14,RON,1,0.52,1.02
7/15/14,RON,1,0.43,0.93
7/16/14,RON,1,0.34,0.84
7/17/14,RON,1,0.31,0.81
7/18/14,RON,1,0.31,0.81
7/19/14,RON,1,0.31,0.81
7/20/14,RON,1,0.31,0.81
7/21/14,RON,1,0.3,0.8
7/22/14,RON,1,0.27,0.77
7/23/14,RON,1,0.27,0.77
7/24/14,RON,1,2.46,2.96
7/25/14,RON,1,2,2.5
7/26/14,RON,1,2,2.5
7/27/14,RON,1,2,2.5
7/28/14,RON,1,1.68,2.18
7/29/14,RON,1,1.33,1.83
7/30/14,RON,1,1.51,2.01
7/31/14,RON,1,1.59,2.09
8/1/14,RON,1,1.61,2.11
8/2/14,RON,1,1.61,2.11
8/3/14,RON,1,1.61,2.11
8/4/14,RON,1,1.53,2.03
8/5/14,RON,1,1.01,1.51
8/6/14,RON,1,0.7,1.2
8/7/14,RON,1,0.66,1.16
8/8/14,RON,1,0.68,1.18
8/9/14,RON,1,0.68,1.18
8/10/14,RON,1,0.68,1.18
8/11/14,RON,1,0.61,1.11
8/12/14,RON,1,0.81,1.31
8/13/14,RON,1,0.88,1.38
8/14/14,RON,1,0.59,1.09
8/15/14,RON,1,0.59,1.09
8/16/14,RON,1,0.59,1.09
8/17/14,RON,1,0.59,1.09
8/18/14,RON,1,0.33,0.83
8/19/14,RON,1,0.21,0.71
8/20/14,RON,1,0.16,0.66
8/21/14,RON,1,0.18,0.68
8/22/14,RON,1,0.49,0.99
8/23/14,RON,1,0.49,0.99
8/24/14,RON,1,0.49,0.99
8/25/14,RON,1,1.74,2.24
8/26/14,RON,1,1.89,2.39
8/27/14,RON,1,2.11,2.61
8/28/14,RON,1,2,2.5
8/29/14,RON,1,2.03,2.53
8/30/14,RON,1,2.03,2.53
8/31/14,RON,1,2.03,2.53
9/1/14,RON,1,2.08,2.58
9/2/14,RON,1,2.05,2.55
9/3/14,RON,1,2.11,2.61
9/4/14,RON,1,2.05,2.55
9/5/14,RON,1,2.01,2.51
9/6/14,RON,1,2.01,2.51
9/7/14,RON,1,2.01,2.51
9/8/14,RON,1,2,2.5
9/9/14,RON,1,2.92,3.42
9/10/14,RON,1,3.14,3.64
9/11/14,RON,1,2.99,3.49
9/12/14,RON,1,3.03,3.53
9/13/14,RON,1,3.03,3.53
9/14/14,RON,1,3.03,3.53
9/15/14,RON,1,3.17,3.67
9/16/14,RON,1,3.21,3.71
9/17/14,RON,1,2.79,3.29
9/18/14,RON,1,2.81,3.31
9/19/14,RON,1,2.69,3.19
9/20/14,RON,1,2.69,3.19
9/21/14,RON,1,2.69,3.19
9/22/14,RON,1,2.64,3.14
9/23/14,RON,1,1.93,2.43
9/24/14,RON,1,3.2,3.7
9/25/14,RON,1,3.22,3.72
9/26/14,RON,1,3.08,3.58
9/27/14,RON,1,3.08,3.58
9/28/14,RON,1,3.08,3.58
9/29/14,RON,1,3.2,3.7
9/30/14,RON,1,3,3.49
10/1/14,RON,1,2.88,3.38
10/2/14,RON,1,2.89,3.39
10/3/14,RON,1,2.53,3.03
10/4/14,RON,1,2.53,3.03
10/5/14,RON,1,2.53,3.03
10/6/14,RON,1,2.4,2.9
10/7/14,RON,1,2.39,2.89
10/8/14,RON,1,2.5,3
10/9/14,RON,1,2.59,3.09
10/10/14,RON,1,2.62,3.12
10/11/14,RON,1,2.62,3.12
10/12/14,RON,1,2.62,3.12
10/13/14,RON,1,2.58,3.08
10/14/14,RON,1,2.45,2.95
10/15/14,RON,1,2.23,2.73
10/16/14,RON,1,1.7,2.2
10/17/14,RON,1,1.32,1.82
10/18/14,RON,1,1.32,1.82
10/19/14,RON,1,1.32,1.82
10/20/14,RON,1,0.78,1.28
10/21/14,RON,1,0.16,0.66
10/22/14,RON,1,0.15,0.64
10/23/14,RON,1,0.13,0.63
10/24/14,RON,1,1.69,2.19
10/25/14,RON,1,1.69,2.19
10/26/14,RON,1,1.69,2.19
10/27/14,RON,1,1.51,2.01
10/28/14,RON,1,1.13,1.63
10/29/14,RON,1,0.97,1.47
10/30/14,RON,1,0.82,1.32
10/31/14,RON,1,0.52,1.02
11/1/14,RON,1,0.52,1.02
11/2/14,RON,1,0.52,1.02
11/3/14,RON,1,0.26,0.76
11/4/14,RON,1,0.16,0.66
11/5/14,RON,1,0.08,0.58
11/6/14,RON,1,0.08,0.58
11/7/14,RON,1,0.08,0.58
11/8/14,RON,1,0.08,0.58
11/9/14,RON,1,0.08,0.58
11/10/14,RON,1,0.08,0.58
11/11/14,RON,1,0.09,0.58
11/12/14,RON,1,0.08,0.58
11/13/14,RON,1,0.08,0.56
11/14/14,RON,1,0.09,0.54
11/15/14,RON,1,0.09,0.54
11/16/14,RON,1,0.09,0.54
11/17/14,RON,1,0.08,0.53
11/18/14,RON,1,0.08,0.5
11/19/14,RON,1,0.08,0.49
11/20/14,RON,1,0.08,0.48
11/21/14,RON,1,0.06,0.46
11/22/14,RON,1,0.06,0.46
11/23/14,RON,1,0.06,0.46
11/24/14,RON,1,0.46,0.94
11/25/14,RON,1,0.43,0.9
11/26/14,RON,1,0.35,0.83
11/27/14,RON,1,0.26,0.74
11/28/14,RON,1,0.2,0.65
11/29/14,RON,1,0.2,0.65
11/30/14,RON,1,0.2,0.65
12/1/14,RON,1,0.2,0.65
12/2/14,RON,1,0.14,0.59
12/3/14,RON,1,0.11,0.54
12/4/14,RON,1,0.09,0.51
12/5/14,RON,1,0.1,0.51
12/6/14,RON,1,0.1,0.51
12/7/14,RON,1,0.1,0.51
12/8/14,RON,1,0.1,0.52
12/9/14,RON,1,0.1,0.52
12/10/14,RON,1,0.09,0.48
12/11/14,RON,1,0.08,0.49
12/12/14,RON,1,0.08,0.49
12/13/14,RON,1,0.08,0.49
12/14/14,RON,1,0.08,0.49
12/15/14,RON,1,0.08,0.5
12/16/14,RON,1,0.11,0.51
12/17/14,RON,1,0.1,0.51
12/18/14,RON,1,0.1,0.49
12/19/14,RON,1,0.08,0.46
12/20/14,RON,1,0.08,0.46
12/21/14,RON,1,0.08,0.46
12/22/14,RON,1,0.06,0.49
12/23/14,RON,1,0.06,0.51
12/24/14,RON,1,0.26,0.73
12/25/14,RON,1,0.26,0.73
12/26/14,RON,1,0.26,0.73
12/27/14,RON,1,0.26,0.73
12/28/14,RON,1,0.26,0.73
12/29/14,RON,1,0.15,0.61
12/30/14,RON,1,0.13,0.55
12/31/14,RON,1,0.14,0.57
1/1/15,RON,1,0.14,0.57
1/2/15,RON,1,0.14,0.57
1/3/15,RON,1,0.14,0.57
1/4/15,RON,1,0.14,0.57
1/5/15,RON,1,0.09,0.51
1/6/15,RON,1,0.07,0.48
1/7/15,RON,1,0.06,0.46
1/8/15,RON,1,0.05,0.44
1/9/15,RON,1,0.06,0.43
1/10/15,RON,1,0.06,0.43
1/11/15,RON,1,0.06,0.43
1/12/15,RON,1,0.06,0.44
1/13/15,RON,1,0.05,0.43
1/14/15,RON,1,0.06,0.45
1/15/15,RON,1,0.06,0.43
1/16/15,RON,1,0.06,0.43
1/17/15,RON,1,0.06,0.43
1/18/15,RON,1,0.06,0.43
1/19/15,RON,1,0.05,0.42
1/20/15,RON,1,0.05,0.41
1/21/15,RON,1,0.05,0.42
1/22/15,RON,1,0.05,0.42
1/23/15,RON,1,0.09,0.48
1/24/15,RON,1,0.09,0.48
1/25/15,RON,1,0.09,0.48
1/26/15,RON,1,0.24,0.67
1/27/15,RON,1,0.23,0.65
1/28/15,RON,1,0.21,0.61
1/29/15,RON,1,0.23,0.65
1/30/15,RON,1,0.22,0.63
1/31/15,RON,1,0.22,0.63
2/1/15,RON,1,0.22,0.63
2/2/15,RON,1,0.19,0.59
2/3/15,RON,1,0.19,0.58
2/4/15,RON,1,0.16,0.55
2/5/15,RON,1,0.15,0.53
2/6/15,RON,1,0.14,0.54
2/7/15,RON,1,0.14,0.54
2/8/15,RON,1,0.14,0.54
2/9/15,RON,1,0.15,0.52
2/10/15,RON,1,0.13,0.53
2/11/15,RON,1,0.16,0.54
2/12/15,RON,1,0.15,0.55
2/13/15,RON,1,0.14,0.54
2/14/15,RON,1,0.14,0.54
2/15/15,RON,1,0.14,0.54
2/16/15,RON,1,0.16,0.53
2/17/15,RON,1,0.17,0.51
2/18/15,RON,1,0.17,0.51
2/19/15,RON,1,0.17,0.55
2/20/15,RON,1,0.16,0.51
2/21/15,RON,1,0.16,0.51
2/22/15,RON,1,0.16,0.51
2/23/15,RON,1,0.15,0.53
2/24/15,RON,1,0.25,0.65
2/25/15,RON,1,0.25,0.65
2/26/15,RON,1,0.26,0.66
2/27/15,RON,1,0.3,0.71
2/28/15,RON,1,0.3,0.71
3/1/15,RON,1,0.3,0.71
3/2/15,RON,1,0.29,0.7
3/3/15,RON,1,0.27,0.66
3/4/15,RON,1,0.26,0.65
3/5/15,RON,1,0.26,0.64
3/6/15,RON,1,0.24,0.62
3/7/15,RON,1,0.24,0.62
3/8/15,RON,1,0.24,0.62
3/9/15,RON,1,0.23,0.61
3/10/15,RON,1,0.24,0.61
3/11/15,RON,1,0.23,0.6
3/12/15,RON,1,0.21,0.59
3/13/15,RON,1,0.21,0.58
3/14/15,RON,1,0.21,0.58
3/15/15,RON,1,0.21,0.58
3/16/15,RON,1,0.22,0.58
3/17/15,RON,1,0.21,0.57
3/18/15,RON,1,0.23,0.59
3/19/15,RON,1,0.21,0.56
3/20/15,RON,1,0.21,0.58
3/21/15,RON,1,0.21,0.58
3/22/15,RON,1,0.21,0.58
3/23/15,RON,1,0.2,0.57
3/24/15,RON,1,0.39,0.78
3/25/15,RON,1,0.37,0.76
3/26/15,RON,1,1.54,2.02
3/27/15,RON,1,1.88,2.31
3/28/15,RON,1,1.88,2.31
3/29/15,RON,1,1.88,2.31
3/30/15,RON,1,1.84,2.28
3/31/15,RON,1,1.93,2.38
4/1/15,RON,1,1.91,2.35
4/2/15,RON,1,1.91,2.35
4/3/15,RON,1,1.92,2.36
4/4/15,RON,1,1.92,2.36
4/5/15,RON,1,1.92,2.36
4/6/15,RON,1,1.84,2.28
4/7/15,RON,1,1.04,1.5
4/8/15,RON,1,0.74,1.18
4/9/15,RON,1,0.67,1.1
4/10/15,RON,1,0.62,1.02
4/11/15,RON,1,0.62,1.02
4/12/15,RON,1,0.62,1.02
4/13/15,RON,1,0.62,1.02
4/14/15,RON,1,0.61,1.03
4/15/15,RON,1,0.47,0.89
4/16/15,RON,1,0.36,0.81
4/17/15,RON,1,0.33,0.73
4/18/15,RON,1,0.33,0.73
4/19/15,RON,1,0.33,0.73
4/20/15,RON,1,0.38,0.8
4/21/15,RON,1,0.35,0.77
4/22/15,RON,1,0.42,0.85
4/23/15,RON,1,0.49,0.92
4/24/15,RON,1,1.61,2.04
4/25/15,RON,1,1.61,2.04
4/26/15,RON,1,1.61,2.04
4/27/15,RON,1,1.56,2.02
4/28/15,RON,1,1.93,2.39
4/29/15,RON,1,2.24,2.69
4/30/15,RON,1,1.76,2.22
5/1/15,RON,1,1.76,2.22
5/2/15,RON,1,1.76,2.22
5/3/15,RON,1,1.76,2.22
5/4/15,RON,1,1.53,1.98
5/5/15,RON,1,1.37,1.81
5/6/15,RON,1,0.91,1.35
5/7/15,RON,1,0.7,1.14
5/8/15,RON,1,0.92,1.38
5/9/15,RON,1,0.92,1.38
5/10/15,RON,1,0.92,1.38
5/11/15,RON,1,0.79,1.24
5/12/15,RON,1,0.62,1.07
5/13/15,RON,1,0.3,0.74
5/14/15,RON,1,0.27,0.7
5/15/15,RON,1,0.25,0.67
5/16/15,RON,1,0.25,0.67
5/17/15,RON,1,0.25,0.67
5/18/15,RON,1,0.23,0.65
5/19/15,RON,1,0.19,0.63
5/20/15,RON,1,0.19,0.6
5/21/15,RON,1,0.22,0.63
5/22/15,RON,1,0.31,0.73
5/23/15,RON,1,0.31,0.73
5/24/15,RON,1,0.31,0.73
5/25/15,RON,1,0.85,1.3
5/26/15,RON,1,0.62,1.07
5/27/15,RON,1,0.38,0.83
5/28/15,RON,1,0.24,0.67
5/29/15,RON,1,0.26,0.64
5/30/15,RON,1,0.26,0.64
5/31/15,RON,1,0.26,0.64
6/1/15,RON,1,0.26,0.64
6/2/15,RON,1,0.27,0.66
6/3/15,RON,1,0.25,0.69
6/4/15,RON,1,0.24,0.69
6/5/15,RON,1,0.22,0.63
6/6/15,RON,1,0.22,0.63
6/7/15,RON,1,0.22,0.63
6/8/15,RON,1,0.21,0.64
6/9/15,RON,1,0.21,0.63
6/10/15,RON,1,0.21,0.61
6/11/15,RON,1,0.21,0.61
6/12/15,RON,1,0.21,0.56
6/13/15,RON,1,0.21,0.56
6/14/15,RON,1,0.21,0.56
6/15/15,RON,1,0.21,0.56
6/16/15,RON,1,0.19,0.57
6/17/15,RON,1,0.18,0.59
6/18/15,RON,1,0.19,0.59
6/19/15,RON,1,0.18,0.59
6/20/15,RON,1,0.18,0.59
6/21/15,RON,1,0.18,0.59
6/22/15,RON,1,0.18,0.58
6/23/15,RON,1,0.14,0.51
6/24/15,RON,1,0.44,0.85
6/25/15,RON,1,0.32,0.74
6/26/15,RON,1,0.34,0.77
6/27/15,RON,1,0.34,0.77
6/28/15,RON,1,0.34,0.77
6/29/15,RON,1,0.47,0.92
6/30/15,RON,1,0.43,0.87
7/1/15,RON,1,0.26,0.67
7/2/15,RON,1,0.22,0.61
7/3/15,RON,1,0.21,0.59
7/4/15,RON,1,0.21,0.59
7/5/15,RON,1,0.21,0.59
7/6/15,RON,1,0.21,0.61
7/7/15,RON,1,0.21,0.59
7/8/15,RON,1,0.21,0.61
7/9/15,RON,1,0.21,0.61
7/10/15,RON,1,0.21,0.6
7/11/15,RON,1,0.21,0.6
7/12/15,RON,1,0.21,0.6
7/13/15,RON,1,0.2,0.59
7/14/15,RON,1,0.18,0.57
